DATE,ROUTE NO,SHOP NO,ACCOUNT,SHOP CODE,SHOP NAME,ODD,PCS,PCS(31),CRATES,SERVICE TIME,LATITUDE,LONGITUDE,ADDRESS
30-May,30,18,KA,106650,7-11 ST2047 GLOBAL OIL,15,81,39,3,,14.663894,121.022295,"3 Shorthorn St, Bago Bantay, Quezon City, Metro Manila, Philippines"
30-May,30,25,ZAPP,1,Zapp SLT Castor Canteen QC,15,172,34,4,,14.652044,121.018652,Castor Canteen - #65 de Jesus St. Bgry San Antonio NB Roosevelt Quezon City (In front of Sheridan Mktg)
28-May,30,1,ZAPP,ZP02221,ZAPP TITA STORE/NOEL AND VANGIE,6,121,94,3,,14.628245,121.048052,Titas Store - QMART Ermin Garcia St. Cubao QC
25-May,30,2,MD,100056,MD JAC LINER KAMUNING W/ SPE,24,1244,923,23,,14.631627,121.045825,"Kamias Terminal, Diliman, Quezon City, Metro Manila, Philippines"
31-May,31,1,KA,100871,7-11 ST2016 SHAKEYS BUTING,23,105,55,3,,14.553726,121.069083,"Buting, Pasig, Metro Manila, Philippines"
31-May,31,2,KA,108440,7-11 ST2447 SAN GUILLERMO,16,81,63,3,,14.554634,121.065643,"Buting, Pasig, Metro Manila, Philippines"
31-May,31,3,KA,100817,7-11 ST1633 EAST REMBO,24,88,68,3,,14.553031,121.063563,"East Rembo, Makati, Metro Manila, Philippines"
31-May,31,3,MD,101826,MD COMEMBO,24,1023,1023,21,,14.548382,121.063468,"Comembo, Makati, Metro Manila, Philippines"
31-May,31,4,KA,100616,7-11 ST760 COMEMBO,31,32,17,2,,14.548379,121.063403,"Comembo, Makati, Metro Manila, Philippines"
31-May,31,4,KA,100512,7-11 OSMAR,16,138,72,4,,14.546516,121.061533,"Pembo, Makati, Metro Manila, Philippines"
31-May,31,6,ZAPP,ZP00155,ZAPP PAG ASA TAGUIG,16,110,110,3,,14.515257,121.061043,"Katuparan, Taguig, 1630 Metro Manila, Philippines"
31-May,31,6,ZAPP,ZP00463,ZAPP MONSTER LUGAW,31,26,25,2,,14.516564,121.051822,"Pinagsama, Taguig, Metro Manila, Philippines"
31-May,31,7,KA,109798,LAWSON - PINAGSAMA,30,92,45,3,,14.523502,121.057852,"Pinagsama, Taguig, Metro Manila, Philippines"
31-May,31,7,KA,101515,SHELL C5 SERVICE STATION,15,53,50,2,,14.540939,121.055975,"Pembo, Makati, Metro Manila, Philippines"
31-May,31,9,KA,109204,LAWSON - CITI BANK PLAZA,29,106,52,2,,14.554272,121.053575,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
31-May,31,9,MD,109850,MD ST. LUKE BGC,15,168,168,6,,14.554857,121.048262,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
31-May,31,10,KA,101512,SHELL SHOP- BONIFACIO GLOBAL CITY,31,25,23,2,,14.554852,121.045769,"32nd St, Taguig, Metro Manila, Philippines"
31-May,31,13,MD,402225,"MD SHOP, GRAND HAMPTON",28,297,239,9,,14.554274,121.044753,"2nd Ave, Taguig, Metro Manila, Philippines"
31-May,31,15,MD,113097,MD TRO-SPE Market Market 3rd Floor,25,432,418,9,,14.549855,121.055646,"Market Market Loading/Unloading Bay, Taguig, Metro Manila, Philippines"
31-May,31,16,MD,113352,BARNEYS BURGER,30,200,52,10,,14.5502062,121.0560842, 2nd level of Market Market Mall in Taguig(This is just a kiosk located in front of Pancake house and almost in front of Metro Department store)
30-May,31,8,KA,112507,LAWSON MCKINLEY WEST,8,140,28,2,,14.537109,121.044708,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
30-May,31,11,KA,100788,7-11 ST1554 PANORAMA TOWER BGC,6,84,62,3,,14.555983,121.049387,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
30-May,31,11,KA,100653,7-11 ST983 BONIFACIO TECHNOLOGY CENTER,23,50,37,3,,14.554693,121.044873,"Bonifacio Global City Office, Taguig, Metro Manila, Philippines"
30-May,31,12,KA,100541,7-11 GRAND HAMPTON FORT,23,54,40,3,,14.554323,121.044092,"The Grand Hamptons Tower 2, Taguig, Metro Manila, Philippines"
30-May,31,12,KA,100532,7-11 NET PLAZA,23,62,44,3,,14.555487,121.043235,"Liger Capital Management, 467 Samar Street, 467 Samar St, Taguig, Kalakhang Maynila, Philippines"
30-May,31,13,KA,100652,7-11 ASCENDAS,22,50,36,3,,14.553901,121.044879,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
30-May,31,14,MD,101724,MD MARKET MARKET TERMINAL,22,969,844,20,,14.547796,121.055504,"Worthy Bus Station, LFV-Market-Market, Taguig, Metro Manila, Philippines"
29-May,31,19,ZAPP,ZP02313,Zapp SLT Bayani Rd. Taguig,27,130,55,3,,14.526094,121.043302,#58 Bayani Rd Phase 5 Western Bicutan Taguig (Within Equator Gas Station)
7-May,31,5,KA,109529,LAWSON OSMAK,13,140,10,2,,14.546153,121.061517,"Pembo, Makati, Metro Manila, Philippines"
7-May,31,8,KA,109203,LAWSON - NET QUAD BGC,2,131,13,2,,14.552935,121.046923,"30th St, Taguig, Metro Manila, Philippines"
31-May,32,3,MD,102399,MD GUADALUPE EDSA 2,3,848,848,17,,14.564521,121.045109,"Guadalupe Foot Bridge, Makati, Metro Manila, Philippines"
31-May,32,4,MD,101613,MD UNIMEC GUADALUPE,31,598,598,11,,14.565871,121.046276,"8125 P.Burgos, Makati, 1212 Kalakhang Maynila, Philippines"
31-May,32,6,MD,101610,MD LOYOLA GUADALUPE,31,449,449,10,,14.565297,121.044774,"Guadalupe Viejo, Makati, Metro Manila, Philippines"
31-May,32,7,MD,103838,ENERCON FUEL SERVICES IN,31,13,13,2,,14.561855,121.027712,"365 Makati Ave, Makati, 1200 Metro Manila, Philippines"
31-May,32,8,KA,109703,LAWSON 6789,31,88,37,3,,14.557777,121.020002,"U2301 PBCom Tower 6795, Makati, Metro Manila, Philippines"
31-May,32,10,MD,403086,"TOKYO, AYALA RUFINO",13,9,7,1,,14.558845,121.019089,"98 V.A. Rufino St, Makati, 1227 Metro Manila, Philippines"
31-May,32,13,KA,100750,7-11 SALCEDO 2 ST1418,22,46,34,3,,14.557782,121.015203,"189 Salcedo, Legazpi Village, Makati, 1229 Kalakhang Maynila, Philippines"
31-May,32,14,KA,100756,7-11 GREENBELT MADISON ST1497,23,73,54,3,,14.557126,121.015436,"Sotto, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,32,15,MD,101828,MD SALCEDO,23,93,63,5,,14.557076,121.015265,"Legazpi Village, Makati, Metro Manila, Philippines"
31-May,32,16,KA,100459,7-11 ST258 HERRERA,21,77,57,3,,14.555538,121.015752,"155 V.A. Rufino St, Legaspi Village, Makati, 1229 Metro Manila, Philippines"
31-May,32,18,KA,100552,7-11 MARVIN PLAZA,23,56,42,3,,14.555312,121.013744,"Unit C5 4th Floor Marvin Plaza, Legazpi Village, Makati, 1231 Metro Manila, Philippines"
31-May,32,20,KA,100528,7-11 ST452 PIO DEL PILAR,23,58,43,3,,14.558279,121.012686,"Oriental Garden Makati, Chino Roces Ave, Makati, 1203 Metro Manila, Philippines"
31-May,32,22,KA,100586,7-11 WASHINGTON,23,49,37,3,,14.55814,121.010163,"Pio del Pilar, Makati, Metro Manila, Philippines"
31-May,32,23,KA,108181,7-11 DELA ROSA ST 2397,23,70,34,3,,14.557307,121.009541,"Pio del Pilar, Makati, Metro Manila, Philippines"
31-May,32,26,MD,101459,MD AYALA CONCOURSE,15,276,276,8,,14.549393,121.027946,"Ayala, Station Dr, Makati, Metro Manila, Philippines"
31-May,32,27,MD,113049,MD TRO-SPE Park Square Terminal Makati,31,476,460,11,,14.549145,121.025617,"Theater Dr, Makati, Metro Manila, Philippines"
31-May,32,28,ZAPP,ZP01257,ZAPP YEN YEN MRKTG,30,71,66,3,,14.554828,121.012019,"Pio del Pilar, Makati, Metro Manila, Philippines"
30-May,32,1,KA,107153,LAWSON - MY TOWN,29,89,49,2,,14.557603,121.046557,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
30-May,32,12,KA,112508,LAWSON THREE CENTRAL,17,51,13,2,,14.560237,121.0178,"114 Valero Access Road 4, Makati, Metro Manila, Philippines"
30-May,32,19,KA,107154,LAWSON - CHINO ROCES 2,8,73,38,2,,14.554543,121.013478,"Unit C5 4th Floor Marvin Plaza, Legazpi Village, Makati, 1231 Metro Manila, Philippines"
30-May,32,21,KA,108529,LAWSON CHINO ROCES 1,16,63,33,2,,14.55909,121.01211,"Oriental Garden Makati, Chino Roces Ave, Makati, 1203 Metro Manila, Philippines"
28-May,32,29,KA,113478,7-11 ST2938 SGT. YABUT,16,226,22,6,,14.56200322,121.0465503,"8147 Sgt. Fabian Yabut St., Brgy, Guadalupe Nuevo, Makati City"
24-May,32,9,KA,109702,LAWSON PBCOM,3,41,11,1,,14.558201,121.01935,"U2301 PBCom Tower 6795, Makati, Metro Manila, Philippines"
7-May,32,11,KA,108110,ALL DAY SALCEDO,8,0,0,1,,14.560603,121.019223,"Bel-Air, Makati, Metro Manila, Philippines"
31-May,33,25,KA,103812,7-11 ST1819 BILIBID VIEJO,2,40,21,2,,14.599948,120.988069,"393, Quiapo, Manila, 1001 Metro Manila, Philippines"
31-May,33,26,KA,103795,7-11 ISABELLE DE HIDALGO,16,88,45,3,,14.5983,120.986455,"393, Quiapo, Manila, 1001 Metro Manila, Philippines"
31-May,33,27,KA,103792,7-11 R PAPA,16,42,22,2,,14.60326,120.988542,"Brgy. 395, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,28,KA,103805,7-11 ST1336 FEU PAREDES,16,60,31,2,,14.604791,120.98801,"920 N Reyes, Sampaloc, Manila, 1015 Metro Manila, Philippines"
31-May,33,29,KA,103790,7-11 ST275 FEU MORAYTA,16,41,21,2,,14.60461,120.987665,"Brgy. 395, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,30,KA,103788,7-11 ST219 P. CAMPA,16,46,24,2,,14.60545,120.98846,"1130 España Blvd, Sampaloc, Manila, 1015 Metro Manila, Philippines"
31-May,33,31,KA,103800,7-11 ST884 GALICIA,16,60,31,2,,14.606358,120.99073,"Brgy. 397, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,32,KA,109258,7-11 ST2418 MORET,16,55,29,3,,14.607326,120.99095,"Brgy. 459, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,33,KA,106873,7-11 ST1560 ONE GRAND CENTRE,16,46,24,2,,14.607897,120.991409,"UST Main Gate, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,34,KA,109692,7-11 ST2452 LACSON,16,107,56,4,,14.609464,120.99281,"Didache Building, Valencia, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,35,ZAPP,ZP00227,ZAPP BRIELLE STORE,16,26,24,2,,14.613405,120.994657,"De La Rosa Bldg., Cristobal St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,36,KA,103794,7-11 ESPANA GRAND,29,49,15,2,,14.606413,120.98899,"E&M Abay Building, 928, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,37,KA,103803,7-11 ST1248 P. NOVAL,9,63,33,2,,14.608268,120.987863,"Ceferino Gonzales Dr, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,39,KA,112964,7-11 ST2349 P CAMPA 2,16,100,52,3,,14.606014,120.988022,"E&M Abay Building, 928, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,40,KA,108202,7-11 ST2404 ASTURIAS 2,16,44,23,2,,14.612095,120.987207,"1249 Asturias St, Sampaloc, Manila, 1015 Metro Manila, Philippines"
31-May,33,41,KA,101313,7-11 DAPITAN 2,16,131,68,4,,14.612601,120.98926,"Brgy. 470, Sampaloc, Manila, Metro Manila, Philippines"
31-May,33,42,KA,101226,7-11 ST329 DANGWA,16,193,100,5,,14.615243,120.989893,"1663 Laong Laan Rd, Sampaloc, Manila, 1008 Metro Manila, Philippines"
31-May,33,43,KA,101196,7-11 ST22 RETIRO,16,151,78,4,,14.624024,120.989228,"1774, Sampaloc, Manila, 1008 Metro Manila, Philippines"
31-May,33,44,KA,101192,7-11 ST101 BLUMENTRITT 2,16,311,161,7,,14.624962,120.987286,"Brgy. 370, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,45,KA,101236,7-11 ST378 BLUMENTRITT 1,16,132,68,4,,14.622987,120.983035,"Blumentritt, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,46,KA,108205,7-11 ST2356 BLUMENTRITT 4,16,146,75,4,,14.624315,120.982793,"Brgy. 209, Tondo, Manila, Metro Manila, Philippines"
31-May,33,47,KA,101191,7-11 ST102 HERMOSA,16,56,29,3,,14.631997,120.980123,"Brgy. 201, Tondo, Manila, Metro Manila, Philippines"
31-May,33,49,KA,112690,7-11 ST2745 TAYUMAN 3,16,173,90,5,,14.616781,120.976168,"Brgy. 234, Tondo, Manila, Metro Manila, Philippines"
31-May,33,50,KA,112719,7-11 ST2731 LTO TAYUMAN,16,181,94,4,,14.616532,120.979921,"Brgy. 331, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,51,KA,101245,7-11 BPO SAN LAZARO VORTEX 1,16,92,48,3,,14.619586,120.985638,"Brgy. 349, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,52,KA,106874,7-11 ST2109 WINFORD HOTEL,16,51,27,3,,14.617933,120.987022,"Brgy. 350, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,53,MD,101543,MD GRAND MANILA OPERA HOTEL,16,373,361,11,,14.605421,120.98165,"Brgy. 314, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,54,MD,102303,MD PUREGOLD TAYUMAN,30,394,394,9,,14.61819,120.9718,"Puregold Tayuman, 1013 Tayuman Corner Juan Luna Street, 157, Manila, 1012 Metro Manila, Philippines"
31-May,33,55,MD,107331,MD PNR BLUMENTRITT,31,195,188,5,,14.622621,120.9833,"Blumentritt, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,33,56,MD,101734,MD SM SAN LAZARO,30,501,485,11,,14.61829,120.9855,"1684 Herrera St, Santa Cruz, Manila, 1014 Metro Manila, Philippines"
30-May,33,1,KA,100483,7-11 ST296 MANANSALA,30,139,63,4,,14.564569,121.038156,"6371 Estrella, Makati, Metro Manila, Philippines"
30-May,33,2,KA,109257,7-11 ST2198 MAKATI POB,14,99,45,3,,14.566441,121.034321,"Poblacion, Makati, Metro Manila, Philippines"
30-May,33,3,KA,103834,7-11 ST1606 MAKATI CITY HALL 2,14,60,28,3,,14.569124,121.025786,"Poblacion, Makati, Metro Manila, Philippines"
30-May,33,4,KA,103818,7-11 ST231 MAKATI CITY HALL,14,110,50,4,,14.570403,121.026492,"Poblacion, Makati, Metro Manila, Philippines"
30-May,33,5,KA,103828,7-11 ST1303 N. GARCIA 2,14,98,45,3,,14.56785,121.023955,"Valenzuela, Makati, Metro Manila, Philippines"
30-May,33,6,KA,103835,7-11 ST1770 JP RIZAL 3,14,118,54,3,,14.570367,121.022064,"Valenzuela, Makati, Metro Manila, Philippines"
30-May,33,7,KA,103816,7-11 JP RIZAL,14,133,60,4,,14.570949,121.020396,"Olympia, Makati, Metro Manila, Philippines"
30-May,33,8,KA,103822,7-11 JP RIZAL 2,14,125,57,4,,14.571609,121.015941,"355 Dr Jose P. Rizal Ave, Makati, 1207 Metro Manila, Philippines"
30-May,33,9,KA,108526,7-11 ST2436 CIRCUIT LANE,14,127,58,4,,14.576266,121.0198,"Carmona, Makati, Metro Manila, Philippines"
30-May,33,10,KA,103836,7-11 ST1765 ARPILLEDA,14,85,39,3,,14.575533,121.016511,"Carmona, Makati, Metro Manila, Philippines"
30-May,33,11,KA,109509,7-11 ST1965 BJS COMPOUND,14,58,27,3,,14.5776,121.016624,"Carmona, Makati, Metro Manila, Philippines"
30-May,33,12,KA,101263,7-11 TEJERON,14,130,59,4,,14.576628,121.011363,"2505 Tejeron St, Manila, Metro Manila, Philippines"
30-May,33,13,KA,101265,7-11 RIVERCITY RESIDENCES,14,126,57,4,,14.580959,121.007196,"Brgy. 866, Pandacan, Manila, Metro Manila, Philippines"
30-May,33,14,KA,101323,7-11 BEATA PANDACAN ST1486,14,147,67,4,,14.590943,121.005368,"Brgy. 848, Pandacan, Manila, 1011 Metro Manila, Philippines"
30-May,33,15,KA,101213,7-11 ST46 PANDACAN,14,224,101,5,,14.59279,121.003886,"Brgy. 848, Pandacan, Manila, 1011 Metro Manila, Philippines"
30-May,33,16,KA,103810,7-11 CORONA BLDG. ST1381,14,58,27,2,,14.602032,120.987678,"UE Engineering Building, Sampaloc, Manila, Metro Manila, Philippines"
30-May,33,17,KA,106638,7-11 ST2225 FEU 2,14,97,44,3,,14.603199,120.985292,"Brgy. 395, Sampaloc, Manila, Metro Manila, Philippines"
30-May,33,18,KA,113005,7-11 ST2774 RECTO EVANGELISTA,14,105,48,3,,14.600624,120.983436,"307, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,19,KA,103786,7-11 QUIAPO,14,189,85,5,,14.599275,120.984086,"469 Quezon Blvd, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,20,KA,103809,7-11 PLAZA MIRANDA ST1722,14,87,40,3,,14.598047,120.982973,"754 FR Hidalgo St, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,21,KA,103804,7-11 ST1239 QUIAPO 2,14,99,45,3,,14.598099,120.984196,"Casa Catalina, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,22,KA,103799,7-11 ST773 RAON,14,51,23,2,,14.600678,120.984802,"391, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,23,KA,103813,7-11 EQUATORIAL BLDG. CM RECTO,14,101,46,3,,14.60273,120.985466,"391, Quiapo, Manila, 1001 Metro Manila, Philippines"
30-May,33,24,KA,103802,7-11 ST986 EX MS SAN SEBASTIAN,14,55,25,3,,14.600409,120.990522,"KKB Youth Center, Dalupan St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,35,2,KA,109208,SH MINDANAO AVE,14,58,52,2,,14.684945,121.032112,"Sauyo, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,3,KA,108449,7-11 ST2457 OLD SAUYO RD,28,79,41,3,,14.687916,121.031853,"Sauyo, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,4,KA,100753,7-11 SAUYO ST1452,16,161,83,4,,14.691693,121.032228,"Sauyo, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,5,ZAPP,ZP00278,ZAPP OLD SAUYO MARKET,16,126,122,3,,14.691987,121.031859,"Sauyo, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,7,KA,106360,7-11 ST1825 SPRING FIELD,30,83,43,4,,14.703953,121.037322,"Diamond Avenue, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,8,KA,100681,7-11 ST1156 RP GULOD,16,101,52,3,,14.708313,121.039565,"Gulod, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,11,KA,108075,7-11 ST2350 MC HOTEL,16,63,33,3,,14.724157,121.039031,"Jeepney Terminal, Deparo, Susano Rd, Novaliches, Lungsod Quezon, Kalakhang Maynila, Philippines"
31-May,35,12,MD,101637,MD SUSANO,16,803,778,16,,14.722852,121.039267,"Novaliches Proper, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,13,MD,101853,MD ZABARTE TOWN CENTER,30,636,615,14,,14.756203,121.043222,"Barangay 175, Caloocan, Metro Manila, Philippines"
31-May,35,14,MD,109763,MD SHOP AND RIDE BULACAN,30,415,402,9,,14.721592,121.037297,"Family Care Clinic, General Luis, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,15,MD,109797,MD SHOP AND RIDE STA MONICA,30,286,277,8,,14.719105,121.042755,"Santa Monica, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,18,MD,102579,MD SM FAIRVIEW LGF,30,973,942,19,,14.734153,121.059342,"2 Maligaya St, Novaliches, Quezon City, 1121 Metro Manila, Philippines"
31-May,35,19,MD,100000,MD SM FAIRVIEW TERMINAL,30,1192,1153,21,,14.734306,121.060934,"Barangay Greater Lagro, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,35,20,MD,101478,MD VICAS,30,362,339,9,,14.744541,121.034554,"Barangay 168, Caloocan, Metro Manila, Philippines"
30-May,35,1,KA,109667,7-11 ST2677 MINDANAO AVE. 2,29,71,32,3,,14.668722,121.033703,"Mindanao Avenue, Project 8, Quezon City, Metro Manila, Philippines"
30-May,35,9,KA,100600,7-11 FOREST HILL,14,132,60,4,,14.716375,121.040607,"Gulod, Novaliches, Quezon City, Metro Manila, Philippines"
29-May,35,17,KA,107119,SMFA AMPARO,14,14,12,2,,14.746043,121.079397,"Barangay 179, Novaliches, Caloocan, Metro Manila, Philippines"
31-May,36,1,KA,100874,SMFA ONE OASIS (CARL MICHAEL),26,22,22,2,,14.589425,121.094638,"DSM Arcade, 108 Ortigas Ave, Brgy Rosario, Pasig, 1609 Metro Manila, Philippines"
31-May,36,2,MD,101883,MD ALFONSO SUPERMARKET,30,661,597,14,,14.590278,121.084931,"Rosario, Pasig, Metro Manila, Philippines"
31-May,36,4,KA,109205,LAWSON - HAMPTON,28,73,38,2,,14.57732,121.085422,"Maybunga, Pasig, Metro Manila, Philippines"
31-May,36,5,ZAPP,ZP02220,Zapp Dr Maximo Flores Pasig,16,93,66,2,,14.562874,121.069779,Store #29 – Dr. Maximo Flores Pasig (In front of Aurellana St.)
31-May,36,6,KA,100598,7-11 BAGONG ILOG,22,214,104,5,,14.566634,121.070655,"Bagong Ilog, Pasig, Metro Manila, Philippines"
31-May,36,7,KA,112566,SH C5 VALLE VERDE,15,27,27,2,,14.573505,121.072306,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,8,KA,101663,PETRON TREATS VALLE VERDE,31,52,52,2,,14.576449,121.073172,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,9,KA,106652,7-11 ST2165 THE GROVE ROCKWELL,31,45,22,2,,14.586666,121.079875,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,10,KA,101518,"CJ FERNANDEZ ENT, SHELL OASIS",15,36,36,2,,14.583142,121.07651,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,11,KA,100811,7-11 ST1688 SILVER CITY 2,31,85,63,4,,14.586012,121.077024,"Food & Produce, Tiendesitas Frontera Dr, Pasig, Metro Manila, Philippines"
31-May,36,12,KA,100546,7-11 SILVER CITY,23,37,26,2,,14.583745,121.075531,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,13,KA,109495,7-11 CLIFFPOINT SQUARE ST2555,22,113,51,3,,14.584703,121.064945,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,14,MD,402203,"MD SHOP, GREENHILLS 3",14,619,599,22,,14.600918,121.049944,"N Western St, San Juan, Metro Manila, Philippines"
31-May,36,15,KA,109664,LAWSON EISENHOWER,30,78,38,3,,14.604142,121.049448,"Goldland Plaza Condominium, 8 Eisenhower, San Juan, Metro Manila, Philippines"
31-May,36,17,KA,109701,LAWSON TYCOON,15,72,35,2,,14.581452,121.060512,"San Antonio, Pasig, Kalakhang Maynila, Philippines"
31-May,36,18,KA,112912,LAWSON AMBERLAND,15,81,39,2,,14.583763,121.062043,"Jade Dr, San Antonio, Pasig, Metro Manila, Philippines"
31-May,36,19,ZAPP,ZP01401,ZAPP ST MARTIN PASIG,15,34,30,2,,14.577067,121.066642,"Ugong, Pasig, Metro Manila, Philippines"
31-May,36,20,MD,402201,"MD SHOP, SM MEGAMALL",27,1103,1103,28,,14.584875,121.05711,"422 Doña Julia Vargas Ave, Ortigas Center, Mandaluyong, 1550 Metro Manila, Philippines"
31-May,36,21,MD,402202,"MD SHOP, ROBINSONS GALLERIA",31,866,866,21,,14.5918,121.059569,"Robinson Galleria, Ortigas Ave, Ortigas Center, Pasig, Metro Manila, Philippines"
30-May,36,23,KA,109246,SH DE CASTRO,31,23,19,2,,14.589859,121.098972,"Cherry Plaza Building, Km. 18 Extension, Ortigas Ave, Pasig, Kalakhang Maynila, Philippines"
30-May,36,24,KA,113362,LAWSON RAFFLES,25,101,52,3,,14.586128,121.062066,Raffles Corporate Center Emerald Avenue Ortigas  Center Brgy San Antonio Pasig City 1605
9-May,36,5,ZAPP,ZP02220,ZAPP MAXIMO,16,112,33,3,,14.562858,121.069813,"Bagong Ilog, Pasig, Metro Manila, Philippines"
31-May,37,1,KA,101489,SHELL IVANSON,9,33,29,1,,14.611559,121.071385,"Saint Ignatius, Quezon City, 1800 Metro Manila, Philippines"
31-May,37,2,ZAPP,ZP00130,ZAPP PROJECT 4,27,50,42,2,,14.622086,121.067608,"Project 4 Public Market, Project 4, Quezon City, Metro Manila, Philippines"
31-May,37,3,KA,101671,PETRON TREATS BONNY SERRANO,26,57,50,2,,14.610688,121.053838,"503 Epifanio de los Santos Ave, Quezon City, Metro Manila, Philippines"
31-May,37,4,KA,100450,7-11 ST215 CRAME,27,124,96,4,,14.61044,121.052748,"Bagong Lipunan Ng Crame, Quezon City, Metro Manila, Philippines"
31-May,37,5,KA,108437,7-11 ST2431 GARDEN SQUARE,24,103,60,3,,14.609438,121.048476,"Bagong Lipunan Ng Crame, Quezon City, Metro Manila, Philippines"
31-May,37,9,KA,103714,SH BALINTAWAK,18,31,11,1,,14.657774,121.007852,"Apolonio Samson, Balintawak, Quezon City, Metro Manila, Philippines"
31-May,37,10,MD,101881,MD JULIANA MARKET BALINTAWAK,11,1123,1051,21,,14.657651,121.00347,"Balintawak Station, Epifanio de los Santos Ave, Balintawak, Quezon City, Metro Manila, Philippines"
31-May,37,11,MD,101487,MD ZENCO CALOOCAN,29,1031,998,20,,14.655057,120.983675,"Monumento, Grace Park West, Caloocan, Metro Manila, Philippines"
31-May,37,12,ZAPP,ZP00184,ZAPP KAREN EATERY,30,46,40,2,,14.636392,120.98227,"Brgy. 189, Tondo, Manila, Metro Manila, Philippines"
31-May,37,13,KA,102427,SHELL SPEEDWELL,27,30,29,2,,14.652899,120.997962,"Balingasa, A. Bonifacio, Quezon City, Metro Manila, Philippines"
31-May,37,16,MD,101481,MD MALABON PUBLIC MARKET,30,342,331,8,,14.656704,120.950806,"Tañong, Malabon, Metro Manila, Philippines"
31-May,37,19,MD,106912,MD MERCURY AGORA,30,331,331,8,,14.645188,120.953113,"North Bay Boulevard North, Navotas, Metro Manila, Philippines"
31-May,37,20,ZAPP,ZP00135,ZAPP AGORA NAVOTAS,31,44,42,2,,14.644533,120.955969,"North Bay Boulevard South, Navotas, Metro Manila, Philippines"
31-May,37,21,MD,109395,MD PUREGOLD NAVOTAS,30,302,302,8,,14.659003,120.947294,"Castillo - Bonson Residence, 912, P. Gabriel St, Lungsod ng Navotas, Kalakhang Maynila, Philippines"
31-May,37,22,MD,101855,MD MALABON CITISQUARE,31,899,841,18,,14.657925,120.961188,"Longos, Malabon, Metro Manila, Philippines"
31-May,37,23,MD,106574,MD PUREGOLD MAYPAJO,29,315,294,8,,14.637723,120.974811,"33, Maypajo, Caloocan, Metro Manila, Philippines"
30-May,37,15,KA,100710,7-11 POBLACION MALABON,29,124,52,4,,14.658189,120.951453,"San Agustin, Malabon, Metro Manila, Philippines"
30-May,37,17,KA,100606,7-11 ST768 NAVOTAS,13,63,31,2,,14.652284,120.949756,"Mariano Street, Navotas, Metro Manila, Philippines"
30-May,37,18,KA,108528,7-11 ST2412 AGORA CROSSING,15,188,91,5,,14.645529,120.953097,"North Bay Boulevard North, Navotas, Metro Manila, Philippines"
20-May,37,8,MD,100050,MD MRT QUEZON AVENUE,15,404,157,9,,14.643014,121.038494,"Quezon Avenue, 1103 Epifanio de los Santos Ave, Diliman, Quezon City, Metro Manila, Philippines"
